,business_id,date,review_id,stars_x,text,user_id,address,categories,city,latitude,longitude,name,postal_code,review_count,stars_y,state,sentiments
183342,4CxF8c3MB7VAdY8zFb2cZQ,2013-09-04 22:07:33,V6uPGgnhRW8KP8b2eU7ijQ,3.0,"These donuts are not really worth it, but at least somewhat for the photos. I was semi-nauseous all day after eating just the one ""Ball"" from the ""Cock and Balls."" This is basically a Bavarian Creme (Boston? I never get it right... but this one has the custard inside not the white creme) donut BLOWN up to the proportions of the size of my upper body and shaped into a penis and testicles. Probably not consistent from donut to donut, but I had to push through layers of dough with my fingers to see where the hidden treasure of custard was. At least the woman customized it for us and wrote a personalized message all over the front of that thing and then doused it in sprinkles. 

We also had the zombie donut (jelly and chocolate icing) and an oreo-peanut-butter one. All overly sweet and NOT the way to start your day, unless you're into self-torture. Then again, its the experience. The line, the ambiance, the over-the-topness. Despite all the excitement, remember to get some strong Stumptown coffee to wash it all down.",TNNRmOheG5PFV7qXop151A,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,2
183401,4CxF8c3MB7VAdY8zFb2cZQ,2010-05-16 08:39:32,U0Dk1F0X7AquG81bo6cRgQ,2.0,"Voodoo Doughnut is the Hot Topic of doughnuts. Takes itself way too seriously for a place that looks like an 8-year-old was let loose in the back to put all of his favorite cereals, candies and Tonka trucks on everything in sight.

Yeah - they put about every cereal imaginable (aside from anything by Kashi, but don't tempt them...) on their doughnuts. Crazy, right? There's also a litany of other totally wacky creations involving things like Dubble Bubble, Tang mix, and M&Ms. The kitsch MIGHT be charming if they didn't act as if James Joyce wrote ""Ulysses"" right there next to the case of Cock-N-Balls doughnuts. 

But aside from that, the doughnuts themselves are just average. That should be obvious by the fact that they feel the need to mask their often dry/stale doughnuts with Halloween candy. 

I feel absolutely no need to return and discover that they've started adorning their goods with game pieces from the family of Milton Bradley board games.",3M2x9-wX_DjKjThpju_51Q,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,3
183555,4CxF8c3MB7VAdY8zFb2cZQ,2016-07-15 03:53:44,587LIRYGdJAN6FLZp3CSdQ,5.0,Interesting place.  There were Cocoa Puffs on my doughnut. Pretty tasty. It's a good local flavor spot.,W4iuA85Gph-mylaLxeWT3Q,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
183609,4CxF8c3MB7VAdY8zFb2cZQ,2012-11-07 03:15:47,Ot0Jv648JjqHEiw42LhljA,4.0,Great selection of all types of doughnuts. They taste amazing but the line to the store is really long. We were waiting in line for a little bit over an hour. But if you aren't afraid of the waiting time then you will be able to get some great doughnuts.,2JPmbPTOab2AgWj5tgbsJw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
183693,4CxF8c3MB7VAdY8zFb2cZQ,2017-09-20 23:47:34,VGEPOAZMEwx3o9KL6Wf2Cw,2.0,"Let me start out by saying... Try the signature VooDoo doughnut. It was worth the experience.

I stopped by for a bag. This is an interesting place. It's in a rough area that was reminiscent of downtown LA- urine on the sidewalks, drunk/stoned hippies selling lemonade on a box with black marker scrawl across it that said, ""Lemonade Stand,"" people pandering for change, and very high parking costs. 

If you can get past that, and find your way into the line, you will be waiting a while. But you can people watch (which is quite a show there), and listen to a DJ that is entertaining. Thus, I didn't mind the wait.

There is no inside eating, but they have tables outside with a security guy that is also the DJ. With all the hype and wait, I thought that I would be in heaven taking the first bite, but... The doughnuts were ok. However, their signature voodoo doughnut was pretty dang good. I'd be tempted to even replace the word dang with an expletive.",2-Pp2PjPinqhcoBM2bWYDw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,3
183702,4CxF8c3MB7VAdY8zFb2cZQ,2017-08-29 07:39:16,w3-k_AWijzYqKjMYT8fvvA,4.0,Hip place to wait in line for hip donuts.  The donuts may be overly sweet but they are soooo cute.  Funny how the pretzel stick sticking the Voodoo doll donut looks more like a third leg than a needle.,H0VKNJ7NOH78D0__8pcjXA,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
183792,4CxF8c3MB7VAdY8zFb2cZQ,2015-02-03 03:42:19,McipjiyilBCiFu622UgFHg,2.0,"Almost all gimmick, very little substance. The donuts are fine at best, stale-ish at  worst. You probably will never hate anything you order, but you'll probably wish you had spent the calories elsewhere. The hours are pretty fantastic though, in a town where even the sidewalks shut down at 5 pm.",KUwP_Ma7lpIVPJs9pIGIqw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,3
183796,4CxF8c3MB7VAdY8zFb2cZQ,2013-02-22 20:01:16,SEl1YF26sEolW3JXq0RmlQ,4.0,"What can I say that hasn't already been said??  This place is great... get ready to stand in line, atmosphere is super fun.   You can order one.... but be prepared to want a second, so you might as well just order 2 right off the bat!",tPMtM_wIv1Af2sEAYvY5dw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
183926,4CxF8c3MB7VAdY8zFb2cZQ,2013-01-29 05:48:10,ULvEYJCE0-PWUnovjfVpGw,4.0,"First time to visit Voodoo Doughnuts.   The line was out the door so we know it had to be good.  People were waiting in the rain but nobody seemed to mind.

It was a bit overwhelming when you get in.  

Due to the line we felt we needed to order quickly and now wish we had slowed down and purchased some of the special donuts they made.  It was fun and if you are in Portland you need to check it out.

Well worth the time.",Vf5FqjwPba2kEBssTUMiyQ,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
184014,4CxF8c3MB7VAdY8zFb2cZQ,2014-07-29 06:26:54,CC-ekZ7MMR3TbPGyFIILCg,4.0,"Visiting this doughnut shop is super fun. The experience alone is worth it. I love the decorations and the atmosphere, it's energizing!

Their doughnuts are fluffy and delicious, made especially for people that like them sweet. My kids think these are the best doughnuts in the universe because they come topped with awesome things like fruit loops and oreos. They are seriously yummy. 

Personally crullers are my favorite type of doughnut and there are other shops that I like better for those which is the only reason I gave them 4 stars instead of 5. I've heard that the blueberry doughnuts are the best thing on the menu so I may change my opinion once I try those!",AZzCL_FLNM5aqbGAJciFIQ,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
184181,4CxF8c3MB7VAdY8zFb2cZQ,2016-07-15 14:15:59,UZdLBDr9TjvE98vaD7Qp0Q,5.0,"I was in Portland about a month ago for work and all my co-workers kept telling me about this place and how I had to go here if I was going to be in Portland.  Let me tell you they were not wrong.  I was in Portland for two nights and I went here 3 times (don't tell my wife).  I had the original Voodoo Doll first.  Of course had to go with the classic.  It did not disappoint.  Very well decorated with raspberry jelly on the inside and a little pretzel stake through it.  I also had the ODB and the No Name doughnut.  I must say I think the No Name was my favorite, can't go wrong with chocolate, peanut butter, and rice crispys.  And yes I was a good friend and brought back some for my co-workers and family.  I must say when you get on the plane with that bright pink box everyone becomes your friend.  I mean everyone, I thought the flight attendant was going to offer me a first class upgrade for one of these doughnuts.  Which I would have gladly taken.  Next time I am in Portland I will be going back.",HptInOCjRLz9ddpkbaZpeQ,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
184184,4CxF8c3MB7VAdY8zFb2cZQ,2017-03-05 01:47:40,ZcbKZNl_7lQcHcqU0phbag,1.0,"Waited more than 30 minutes in line, and the donuts were not worth the wait. Lacked flavor, tasted a bit dry, and were not nearly as creative as Blue Star. Would not recommend this spot.",PSHBMva-tL7Yg8SZ_FXX0Q,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,3
184238,4CxF8c3MB7VAdY8zFb2cZQ,2014-02-25 23:50:15,1MDucoJOayGoXK6Np0T62g,5.0,"Went on a snowy day.  3 people in line.  Really great doughnuts.  Liked the Grape/Lavender, Mango Tango, and the Cock and Balls were really good.",gAKm4n2iMTD1Fe8JwQobTw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
184291,4CxF8c3MB7VAdY8zFb2cZQ,2015-09-25 15:48:05,g_IRIoAZ5LI4FqS44L4HfA,5.0,The original and seems to be getting hated for the hype and fame.  I love 'em but not enough to wait in line more than 5 minutes.  I remember the days when this was only open from 10pm to the early morning through a hole in the wall.  Those were the days....,-yVcIYxF2-bowz3SEfM6sw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
184368,4CxF8c3MB7VAdY8zFb2cZQ,2016-03-31 14:18:00,XG6lVEXLEQLjJ9AqxmF9yw,4.0,"Obviously a ton of reviews on this sugar dispensary, so will keep this short and quick. 24 hour donut place to satiate drunkards and tourists alike with crazy flavor options.

In the span of the weekend went here twice - one with a line (Friday night), and one without (Saturday late night). Each donut is $2ish and depending on your taste, has options ranging from cereal topped, filled, powdered, and gigantic. I really liked the peanut butter/chocolate donut with the cream filling the best. 

The donuts here are good, but the cake isn't as flavorful as others I've been to. Big props for an efficient line and staying open all the time however.",uDBnapEGywTQ0ovaCu7Orw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
184408,4CxF8c3MB7VAdY8zFb2cZQ,2015-04-02 23:00:50,WFqlN-l46U6CCMC3_-R0MQ,2.0,"Honestly, despite the rave reviews I've received from some friends, Voodoo doesn't make that good of doughnuts. Sure, as a novelty item, it's maybe a fun trip. 
The dough itself is rather dense and not fluffy and airy as a doughnut ought to be. This, coupled with stale toppings (this is what I've experienced personally, not saying it's the status quo) has left me wanting more. 
Finally, the prices are too high for what you get above. My final act of sacrilege is to state that Heavenly Doughnuts on Glisan has better donuts for the dollar; are they fancy? No, and that's the beauty. They don't pretend to be anything they aren't. 
Skip voodoo. There are better places.",hMnQnBH5X1BZVEncBqGuVQ,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,3
184810,4CxF8c3MB7VAdY8zFb2cZQ,2018-08-05 05:03:08,j5tmfbYyExRUdKIbx91Opg,3.0,"If in Portland you are told to go to Voodoo Donuts. A bit hyped up but you must experience it at least once. Donuts were average. Considering we bought a dozen, they stuffed them in a small box and put one on top of another and then a big with 2 donuts. When we took them back to our rental, the top donuts melted the bottom frosting. The too in the bag also melted as it was a hot day. For the price of each donut, they should have put then single layer in 2 boxes.",-esyBzC1qqDnmEY1dEMsNw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,2
184904,4CxF8c3MB7VAdY8zFb2cZQ,2018-04-05 02:04:27,NO6Cb1ovGqRr5WQgLTVx5g,4.0,"Very good doughnuts! I love how unique they are and how they're a staple for when you go to Portland! No free parking near by, but my dad just parked somewhere and stayed in the car, and we were in and out in 10 minutes.",Dd4h_2Bb126Cifnr9jMCLA,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
184944,4CxF8c3MB7VAdY8zFb2cZQ,2009-05-27 16:20:39,lBWEgAbeGh2wJZJ0uB_wWg,4.0,"Go in the afternoon when the lines have all but died, you can still order some fantastic creations without having to wait almost an hour.

If you don't have cash on hand, fear not! An ATM lies inside.

I'm used to Mighty-O vegan donuts which have a certain amount of hefty weight. The vegan donuts at Voodoo, however, are light and what I expect for (non-vegan) regular donuts. Don't think that the vegan donuts are a healthier alternative: I could feel my tooth enamel eroding as I took a bite of the raised donut with vanilla icing and topped with Fruit Loops.

The interior of the store is a bit on the dingy side, one only need look toward the chandelier to see dust and cobwebs. It would greatly behoove the store if the owners were to close for a day and scrub the place down.",866bNH6RTDVVl-14OyD9Sw,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
184995,4CxF8c3MB7VAdY8zFb2cZQ,2017-04-30 20:26:15,VvGgoe_rfaWNSfsDX3oTXQ,5.0,"In the wacky city of Portland, a legendary doughnut shop lies on 22 3rd Avenue. With a line that has people backed up outside the shop, just for a few doughnuts. I will warn you: the pink box holding the doughnuts is well-known, and you may get mugged carrying one walking down the street. Voodoo Doughnuts may very well have the craziest, most exotic doughnut flavors you will ever encounter. I recommend the ""Vicious Hibiscus"" for a tangy, berry-like sort of taste. Also, the people working there are as sweet and colorful as the doughnuts. Unfortunately, these doughnuts are exclusive to Portland, so you'll have to catch a flight there to get that epic taste.",DNWjuT0YW_jrPVjTO5jQ7g,22 SW 3rd Ave,"Local Flavor, Food, Donuts, Wedding Chapels, Event Planning & Services, Bakeries, Restaurants, Breakfast & Brunch",Portland,45.52261201140001,-122.67308361139999,Voodoo Doughnut - Old Town,97204,9185,3.5,OR,1
